Series C 0—992 / Data on buccaneering or piratical activity in the Bay of Honduras from Spanish correspondence.
ID	NO	SER	CF	REL	EXT	START	STOP	PIR	DEF	IMG	FOL	NOTE	END	
C 286	286	Aud	"GUATEMALA,16,R.5,N.33"	0	0	np	np	np	np	np	np	xnp	###	
C 287	287	Aud	"GUATEMALA,16,R.5,N.34"	0	0	np	np	np	np	np	np	xnp	###	
C 288	288	Aud	"GUATEMALA,16,R.5,N.35"	0	0	np	np	np	np	np	np	xnp	###	
C 289	289	Aud	"GUATEMALA,16,R.5,N.36"	1	0	16 May 1644	np	xxx	xxx	xnp	xnp	Inc 13 Oct 1643 letter	###	
C 290	290	Aud	"GUATEMALA,16,R.5,N.37"	1	0	6 Aug 1644	np	xxx	xxx	xnp	xnp	xnp	###	
C 291	291	Aud	"GUATEMALA,16,R.6,N.38"	0	0	np	np	np	np	np	np	xnp	###	
C 292	292	Aud	"GUATEMALA,16,R.6,N.39"	1	0	16 Feb 1645	np	xxx	xxx	xnp	xnp	xnp	###	
C 293	293	Aud	"GUATEMALA,16,R.6,N.40"	0	0	np	np	np	np	np	np	xnp	###	
C 294	294	Aud	"GUATEMALA,16,R.6,N.41"	1	1	6 Jul 1645	30 Sep 1645	xxx	xxx	xnp	xnp	xnp	###	
C 295	295	Aud	"GUATEMALA,16,R.6,N.42"	0	0	np	np	np	np	np	np	xnp	###	
C 296	296	Aud	"GUATEMALA,16,R.7,N.43"	1	0	22 Mar 1646	np	xxx	xxx	xnp	xnp	xnp	###	
C 297	297	Aud	"GUATEMALA,16,R.7,N.44"	1	0	24 Mar 1646	np	xxx	xxx	xnp	xnp	xnp	###	
C 298	298	Aud	"GUATEMALA,16,R.7,N.45"	1	0	30 Jul 1646	np	xxx	xxx	xnp	xnp	xnp	###	
C 299	299	Aud	"GUATEMALA,16,R.7,N.46"	0	0	np	np	np	np	np	np	xnp	###	
C 300	300	Aud	"GUATEMALA,16,R.7,N.47"	1	0	8 Nov 1646	np	xxx	xxx	xnp	xnp	xnp	###	
C 301	301	Aud	"GUATEMALA,16,R.7,N.48"	1	0	10 Nov 1646	np	xxx	xxx	xnp	xnp	xnp	###	
C 302	302	Aud	"GUATEMALA,16,R.7,N.49"	1	0	10 Nov 1646	np	xxx	xxx	xnp	xnp	xnp	###	
C 303	303	Aud	"GUATEMALA,16,R.7,N.49BIS"	1	0	10 Nov 1646	np	xxx	xxx	xnp	xnp	xnp	###	
C 304	304	Aud	"GUATEMALA,16,R.7,N.50"	1	0	15 Nov 1646	np	xxx	xxx	xnp	xnp	xnp	###	
C 305	305	Aud	"GUATEMALA,16,R.7,N.50BIS"	1	0	15 Nov 1646	np	xxx	xxx	xnp	xnp	xnp	###	
C 306	306	Aud	"GUATEMALA,16,R.7,N.51"	0	0	np	np	np	np	np	np	xnp	###	
C 307	307	Aud	"GUATEMALA,16,R.8,N.52"	1	0	2 Mar 1647	np	xxx	xxx	xnp	xnp	xnp	###	
C 308	308	Aud	"GUATEMALA,16,R.8,N.53"	1	0	2 Mar 1647	np	xxx	xxx	xnp	xnp	xnp	###	
C 309	309	Aud	"GUATEMALA,16,R.8,N.53BIS"	1	0	6 Mar 1647	np	xxx	xxx	xnp	xnp	xnp	###	
C 310	310	Aud	"GUATEMALA,16,R.8,N.54"	0	0	np	np	np	np	np	np	xnp	###	
C 311	311	Aud	"GUATEMALA,16,R.8,N.55"	1	1	sd May 1647	3 Sep 1648	xxx	xxx	xnp	xnp	xnp	###	
C 312	312	Aud	"GUATEMALA,16,R.8,N.56"	1	0	15 Jun 1647	np	xxx	xxx	xnp	xnp	xnp	###	
C 313	313	Aud	"GUATEMALA,16,R.8,N.57"	1	0	15 Jun 1647	np	xxx	xxx	xnp	xnp	xnp	###	
C 314	314	Aud	"GUATEMALA,16,R.8,N.58"	1	0	20 Jun 1647	np	xxx	xxx	xnp	xnp	xnp	###	
C 315	315	Aud	"GUATEMALA,16,R.8,N.59"	0	0	np	np	np	np	np	np	xnp	###	
C 316	316	Aud	"GUATEMALA,16,R.8,N.60"	1	1	28 Jun 1647	26 Sep 1648	xxx	xxx	xnp	xnp	xnp	###	
C 317	317	Aud	"GUATEMALA,16,R.8,N.61"	1	0	28 Jun 1647	np	xxx	xxx	xnp	xnp	xnp	###	
C 318	318	Aud	"GUATEMALA,16,R.8,N.62"	1	0	8 Nov 1647	np	xxx	xxx	xnp	xnp	xnp	###	
C 319	319	Aud	"GUATEMALA,17,R.1,N.1"	1	0	4 Mar 1648	np	xxx	xxx	xnp	xnp	xnp	###	
C 320	320	Aud	"GUATEMALA,17,R.1,N.2"	1	0	4 Mar 1648	np	xxx	xxx	xnp	xnp	xnp	###	
C 321	321	Aud	"GUATEMALA,17,R.1,N.3"	1	0	4 Mar 1648	np	xxx	xxx	xnp	xnp	xnp	###	
C 322	322	Aud	"GUATEMALA,17,R.1,N.4"	1	1	17 Mar 1648	9 Jan 1649	xxx	xxx	xnp	xnp	xnp	###	
C 323	323	Aud	"GUATEMALA,17,R.1,N.5"	0	0	np	np	np	np	np	np	xnp	###	
C 324	324	Aud	"GUATEMALA,17,R.1,N.6"	1	0	18 Mar 1648	np	xxx	xxx	xnp	xnp	xnp	###	
C 325	325	Aud	"GUATEMALA,17,R.1,N.7"	1	1	18 Mar 1648	12 May 1654	xxx	xxx	xnp	xnp	xnp	###	
C 326	326	Aud	"GUATEMALA,17,R.1,N.8"	0	0	np	np	np	np	np	np	xnp	###	
C 327	327	Aud	"GUATEMALA,17,R.1,N.9"	1	1	20 Mar 1648	22 Apr 1653	xxx	xxx	xnp	xnp	xnp	###	
C 328	328	Aud	"GUATEMALA,17,R.1,N.10"	1	0	25 Oct 1648	np	xxx	xxx	xnp	xnp	xnp	###	
C 329	329	Aud	"GUATEMALA,17,R.2,N.11"	1	0	18 Feb 1649	np	xxx	xxx	xnp	xnp	xnp	###	
C 330	330	Aud	"GUATEMALA,17,R.2,N.12"	1	0	18 Feb 1649	np	xxx	xxx	xnp	xnp	xnp	###	
C 331	331	Aud	"GUATEMALA,17,R.2,N.13"	1	0	24 Feb 1649	np	xxx	xxx	xnp	xnp	xnp	###	
C 332	332	Aud	"GUATEMALA,17,R.2,N.14"	1	1	27 Feb 1649	17 Feb 1651	xxx	xxx	xnp	xnp	xnp	###	
C 333	333	Aud	"GUATEMALA,17,R.2,N.15"	1	1	28 Feb 1649	20 Apr 1652	xxx	xxx	xnp	xnp	xnp	###	
C 334	334	Aud	"GUATEMALA,17,R.2,N.16"	1	0	28 Feb 1649	np	xxx	xxx	xnp	xnp	xnp	###	
C 335	335	Aud	"GUATEMALA,17,R.2,N.17"	0	0	np	np	np	np	np	np	xnp	###	
C 336	336	Aud	"GUATEMALA,17,R.2,N.18"	1	0	4 Mar 1649	np	xxx	xxx	xnp	xnp	xnp	###	
C 337	337	Aud	"GUATEMALA,17,R.2,N.19"	0	0	np	np	np	np	np	np	xnp	###	
C 338	338	Aud	"GUATEMALA,17,R.2,N.20"	0	0	np	np	np	np	np	np	xnp	###	
C 339	339	Aud	"GUATEMALA,17,R.2,N.21"	1	0	9 Mar 1649	np	xxx	xxx	xnp	xnp	xnp	###	
C 340	340	Aud	"GUATEMALA,17,R.2,N.22"	1	0	9 Mar 1649	np	xxx	xxx	xnp	xnp	xnp	###	
C 341	341	Aud	"GUATEMALA,17,R.2,N.23"	0	0	np	np	np	np	np	np	xnp	###	
C 342	342	Aud	"GUATEMALA,17,R.2,N.24"	0	0	np	np	np	np	np	np	xnp	###	
C 343	343	Aud	"GUATEMALA,17,R.2,N.25"	0	0	np	np	np	np	np	np	xnp	###	
C 344	344	Aud	"GUATEMALA,17,R.2,N.26"	0	0	np	np	np	np	np	np	xnp	###	
C 345	345	Aud	"GUATEMALA,17,R.2,N.27"	1	1	20 May 1649	4 Mar 1652	xxx	xxx	xnp	xnp	xnp	###	
C 346	346	Aud	"GUATEMALA,17,R.2,N.28"	1	0	20 May 1649	np	xxx	xxx	xnp	xnp	xnp	###	
C 347	347	Aud	"GUATEMALA,17,R.2,N.29"	1	0	sd May 1649	np	xxx	xxx	xnp	xnp	xnp	###	
C 348	348	Aud	"GUATEMALA,17,R.2,N.30"	0	0	np	np	np	np	np	np	xnp	###	
C 349	349	Aud	"GUATEMALA,17,R.3,N.31"	0	0	np	np	np	np	np	np	xnp	###	
C 350	350	Aud	"GUATEMALA,17,R.3,N.32"	0	0	np	np	np	np	np	np	xnp	###	
C 351	351	Aud	"GUATEMALA,17,R.3,N.33"	1	0	sd May 1650	np	xxx	xxx	xnp	xnp	xnp	###	
C 352	352	Aud	"GUATEMALA,17,R.3,N.34"	0	0	np	np	np	np	np	np	xnp	###	
C 353	353	Aud	"GUATEMALA,17,R.3,N.35"	0	0	np	np	np	np	np	np	xnp	###	
C 354	354	Aud	"GUATEMALA,17,R.3,N.36"	1	0	sd Jun 1650	np	xxx	xxx	xnp	xnp	xnp	###	
C 355	355	Aud	"GUATEMALA,17,R.3,N.37"	1	0	8 Jul 1650	np	xxx	xxx	xnp	xnp	Possible REL = 0	###	
C 356	356	Aud	"GUATEMALA,17,R.3,N.38"	0	0	np	np	np	np	np	np	xnp	###	
C 357	357	Aud	"GUATEMALA,17,R.3,N.39"	0	0	np	np	np	np	np	np	xnp	###	
C 358	358	Aud	"GUATEMALA,17,R.4,N.40"	0	0	np	np	np	np	np	np	xnp	###	
C 359	359	Aud	"GUATEMALA,17,R.4,N.41"	1	1	1 Jun 1651	6 Mar 1652	xxx	xxx	xnp	xnp	xnp	###	
C 360	360	Aud	"GUATEMALA,17,R.4,N.42"	0	0	np	np	np	np	np	np	xnp	###	
C 361	361	Aud	"GUATEMALA,17,R.4,N.43"	0	0	np	np	np	np	np	np	xnp	###	
C 362	362	Aud	"GUATEMALA,17,R.4,N.44"	0	0	np	np	np	np	np	np	xnp	###	
C 363	363	Aud	"GUATEMALA,17,R.4,N.45"	0	0	np	np	np	np	np	np	xnp	###	
C 364	364	Aud	"GUATEMALA,17,R.4,N.46"	0	0	np	np	np	np	np	np	xnp	###	
C 365	365	Aud	"GUATEMALA,17,R.4,N.47"	1	0	14 Jun 1651	np	xxx	xxx	xnp	xnp	xnp	###	
C 366	366	Aud	"GUATEMALA,17,R.4,N.48"	1	0	17 Jun 1651	np	xxx	xxx	xnp	xnp	xnp	###	
C 367	367	Aud	"GUATEMALA,17,R.4,N.49"	1	1	26 Jun 1651	27 Feb 1652	xxx	xxx	xnp	xnp	xnp	###	
C 368	368	Aud	"GUATEMALA,17,R.4,N.50"	1	0	26 Jun 1651	np	xxx	xxx	xnp	xnp	xnp	###	
C 369	369	Aud	"GUATEMALA,17,R.4,N.51"	1	0	26 Jun 1651	np	xxx	xxx	xnp	xnp	xnp	###	
C 370	370	Aud	"GUATEMALA,17,R.4,N.52"	0	0	np	np	np	np	np	np	xnp	###	
C 371	371	Aud	"GUATEMALA,17,R.4,N.53"	0	0	np	np	np	np	np	np	xnp	###	
C 372	372	Aud	"GUATEMALA,17,R.4,N.54"	0	0	np	np	np	np	np	np	xnp	###	
C 373	373	Aud	"GUATEMALA,17,R.4,N.55"	0	0	np	np	np	np	np	np	xnp	###	
C 374	374	Aud	"GUATEMALA,17,R.4,N.56"	0	0	np	np	np	np	np	np	xnp	###	
C 375	375	Aud	"GUATEMALA,17,R.4,N.57"	0	0	np	np	np	np	np	np	xnp	###	
C 376	376	Aud	"GUATEMALA,17,R.4,N.58"	0	0	np	np	np	np	np	np	xnp	###	
C 377	377	Aud	"GUATEMALA,17,R.4,N.59"	1	1	2 Jul 1651	20 Apr 1652	xxx	xxx	xnp	xnp	"Inc re defence, possibly"	###	
C 378	378	Aud	"GUATEMALA,17,R.4,N.60"	0	0	np	np	np	np	np	np	xnp	###	
C 379	379	Aud	"GUATEMALA,17,R.4,N.61"	0	0	np	np	np	np	np	np	xnp	###	
C 380	380	Aud	"GUATEMALA,17,R.4,N.62"	0	0	np	np	np	np	np	np	xnp	###	
C 381	381	Aud	"GUATEMALA,17,R.4,N.63"	0	0	np	np	np	np	np	np	xnp	###	
C 382	382	Aud	"GUATEMALA,17,R.4,N.64"	0	0	np	np	np	np	np	np	xnp	###	
C 383	383	Aud	"GUATEMALA,17,R.4,N.65"	0	0	np	np	np	np	np	np	xnp	###	
C 384	384	Aud	"GUATEMALA,17,R.4,N.66"	0	0	np	np	np	np	np	np	xnp	###	
C 385	385	Aud	"GUATEMALA,17,R.4,N.67"	0	0	np	np	np	np	np	np	xnp	###	
C 386	386	Aud	"GUATEMALA,17,R.4,N.68"	1	0	6 Jul 1651	np	xxx	xxx	xnp	xnp	xnp	###	
C 387	387	Aud	"GUATEMALA,17,R.4,N.69"	1	0	10 Jul 1651	np	xxx	xxx	xnp	xnp	xnp	###	
C 388	388	Aud	"GUATEMALA,17,R.4,N.70"	1	0	10 Jul 1651	np	xxx	xxx	xnp	xnp	xnp	###	
C 389	389	Aud	"GUATEMALA,17,R.4,N.71"	1	0	10 Jul 1651	np	xxx	xxx	xnp	xnp	xnp	###	
C 390	390	Aud	"GUATEMALA,17,R.4,N.72"	0	0	np	np	np	np	np	np	xnp	###	
C 391	391	Aud	"GUATEMALA,17,R.4,N.73"	1	0	7 Aug 1651	np	xxx	xxx	xnp	xnp	xnp	###	
C 392	392	Aud	"GUATEMALA,17,R.4,N.74"	1	0	5 Nov 1651	np	xxx	xxx	xnp	xnp	xnp	###	
C 393	393	Aud	"GUATEMALA,17,R.4,N.75"	1	1	6 Nov 1651	13 May 1652	xxx	xxx	xnp	xnp	xnp	###	
C 394	394	Aud	"GUATEMALA,17,R.4,N.76"	0	0	np	np	np	np	np	np	xnp	###	
C 395	395	Aud	"GUATEMALA,17,R.4,N.77"	1	0	23 Nov 1651	np	xxx	xxx	xnp	xnp	xnp	###	
C 396	396	Aud	"GUATEMALA,17,R.4,N.78"	0	0	np	np	np	np	np	np	"Inc re defence, possibly"	###	
C 397	397	Aud	"GUATEMALA,18,R.1,N.1"	1	0	15 Jan 1652	np	xxx	xxx	xnp	xnp	xnp	###	
C 398	398	Aud	"GUATEMALA,18,R.1,N.2"	1	0	15 Jan 1652	np	xxx	xxx	xnp	xnp	xnp	###	
C 399	399	Aud	"GUATEMALA,18,R.1,N.3"	1	0	15 Jan 1652	np	xxx	xxx	xnp	xnp	xnp	###	
C 400	400	Aud	"GUATEMALA,18,R.1,N.4"	0	0	np	np	np	np	np	np	xnp	###	
C 401	401	Aud	"GUATEMALA,18,R.1,N.5"	0	0	np	np	np	np	np	np	xnp	###	
C 402	402	Aud	"GUATEMALA,18,R.1,N.6"	1	1	20 Jan 1652	14 Apr 1654	xxx	xxx	xnp	xnp	xnp	###	
C 403	403	Aud	"GUATEMALA,18,R.1,N.7"	0	0	np	np	np	np	np	np	xnp	###	
C 404	404	Aud	"GUATEMALA,18,R.1,N.8"	0	0	np	np	np	np	np	np	xnp	###	
C 405	405	Aud	"GUATEMALA,18,R.1,N.9"	0	0	np	np	np	np	np	np	xnp	###	
C 406	406	Aud	"GUATEMALA,18,R.1,N.10"	1	1	7 Feb 1652	11 Jan 1656	xxx	xxx	xnp	xnp	xnp	###	
C 407	407	Aud	"GUATEMALA,18,R.1,N.11"	0	0	np	np	np	np	np	np	xnp	###	
C 408	408	Aud	"GUATEMALA,18,R.1,N.12"	1	0	15 Feb 1652	np	xxx	xxx	xnp	xnp	xnp	###	
C 409	409	Aud	"GUATEMALA,18,R.1,N.13"	1	0	17 Feb 1652	np	xxx	xxx	xnp	xnp	xnp	###	
C 410	410	Aud	"GUATEMALA,18,R.1,N.14"	0	0	np	np	np	np	np	np	xnp	###	
C 411	411	Aud	"GUATEMALA,18,R.1,N.15"	0	0	np	np	np	np	np	np	xnp	###	
C 412	412	Aud	"GUATEMALA,18,R.1,N.16"	1	1	22 Feb 1652	25 Sep 1654	xxx	xxx	xnp	xnp	xnp	###	
C 413	413	Aud	"GUATEMALA,18,R.1,N.17"	0	0	np	np	np	np	np	np	xnp	###	
C 414	414	Aud	"GUATEMALA,18,R.1,N.18"	1	1	23 Feb 1652	5 Oct 1652	xxx	xxx	xnp	xnp	xnp	###	
C 415	415	Aud	"GUATEMALA,18,R.1,N.19"	0	0	np	np	np	np	np	np	xnp	###	
C 416	416	Aud	"GUATEMALA,18,R.1,N.20"	0	0	np	np	np	np	np	np	xnp	###	
C 417	417	Aud	"GUATEMALA,18,R.1,N.21"	1	0	29 Feb 1652	np	xxx	xxx	xnp	xnp	xnp	###	
C 418	418	Aud	"GUATEMALA,18,R.1,N.22"	0	0	np	np	np	np	np	np	xnp	###	
C 419	419	Aud	"GUATEMALA,18,R.1,N.23"	1	0	29 Feb 1652	np	xxx	xxx	xnp	xnp	xnp	###	
C 420	420	Aud	"GUATEMALA,18,R.1,N.24"	0	0	np	np	np	np	np	np	xnp	###	
C 421	421	Aud	"GUATEMALA,18,R.1,N.25"	1	1	6 Jun 1652	30 Apr 1653	xxx	xxx	xnp	xnp	xnp	###	
C 422	422	Aud	"GUATEMALA,18,R.1,N.26"	1	0	7 Jun 1652	np	xxx	xxx	xnp	xnp	xnp	###	
C 423	423	Aud	"GUATEMALA,18,R.2,N.27"	0	0	np	np	np	np	np	np	xnp	###	
C 424	424	Aud	"GUATEMALA,18,R.2,N.28"	0	0	np	np	np	np	np	np	xnp	###	
C 425	425	Aud	"GUATEMALA,18,R.2,N.29"	0	0	np	np	np	np	np	np	xnp	###	
C 426	426	Aud	"GUATEMALA,18,R.2,N.30"	0	0	np	np	np	np	np	np	xnp	###	
C 427	427	Aud	"GUATEMALA,18,R.2,N.31"	0	0	np	np	np	np	np	np	xnp	###	
C 428	428	Aud	"GUATEMALA,18,R.2,N.32"	0	0	np	np	np	np	np	np	xnp	###	
C 429	429	Aud	"GUATEMALA,18,R.2,N.33"	1	1	20 Feb 1653	1 Feb 1656	xxx	xxx	xnp	xnp	xnp	###	
C 430	430	Aud	"GUATEMALA,18,R.2,N.34"	0	0	np	np	np	np	np	np	xnp	###	
C 431	431	Aud	"GUATEMALA,18,R.2,N.35"	0	0	np	np	np	np	np	np	xnp	###	
C 432	432	Aud	"GUATEMALA,18,R.2,N.36"	0	0	np	np	np	np	np	np	xnp	###	
C 433	433	Aud	"GUATEMALA,18,R.2,N.37"	0	0	np	np	np	np	np	np	xnp	###	
C 434	434	Aud	"GUATEMALA,18,R.2,N.38"	0	0	np	np	np	np	np	np	xnp	###	
C 435	435	Aud	"GUATEMALA,18,R.2,N.39"	0	0	np	np	np	np	np	np	xnp	###	
C 436	436	Aud	"GUATEMALA,18,R.2,N.40"	0	0	np	np	np	np	np	np	xnp	###	
C 437	437	Aud	"GUATEMALA,18,R.2,N.41"	0	0	np	np	np	np	np	np	xnp	###	
C 438	438	Aud	"GUATEMALA,18,R.2,N.42"	0	0	np	np	np	np	np	np	xnp	###	
C 439	439	Aud	"GUATEMALA,18,R.2,N.43"	0	0	np	np	np	np	np	np	xnp	###	
C 440	440	Aud	"GUATEMALA,18,R.2,N.44"	1	0	6 Aug 1653	np	xxx	xxx	xnp	xnp	xnp	###	
C 441	441	Aud	"GUATEMALA,18,R.2,N.45"	0	0	np	np	np	np	np	np	xnp	###	
C 442	442	Aud	"GUATEMALA,18,R.2,N.46"	0	0	np	np	np	np	np	np	xnp	###	
C 443	443	Aud	"GUATEMALA,18,R.2,N.47"	0	0	np	np	np	np	np	np	"Inc re defence, possibly"	###	
C 444	444	Aud	"GUATEMALA,18,R.2,N.48"	0	0	np	np	np	np	np	np	xnp	###	
C 445	445	Aud	"GUATEMALA,18,R.3,N.49"	0	0	np	np	np	np	np	np	xnp	###	
C 446	446	Aud	"GUATEMALA,18,R.3,N.50"	0	0	np	np	np	np	np	np	xnp	###	
C 447	447	Aud	"GUATEMALA,18,R.3,N.51"	0	0	np	np	np	np	np	np	xnp	###	
C 448	448	Aud	"GUATEMALA,18,R.3,N.52"	0	0	np	np	np	np	np	np	xnp	###	
C 449	449	Aud	"GUATEMALA,18,R.3,N.53"	0	0	np	np	np	np	np	np	xnp	###	
C 450	450	Aud	"GUATEMALA,18,R.3,N.54"	0	0	np	np	np	np	np	np	xnp	###	
C 451	451	Aud	"GUATEMALA,18,R.3,N.55"	0	0	np	np	np	np	np	np	xnp	###	
C 452	452	Aud	"GUATEMALA,18,R.3,N.56"	0	0	np	np	np	np	np	np	xnp	###	
C 453	453	Aud	"GUATEMALA,18,R.3,N.57"	1	0	16 Mar 1654	np	xxx	xxx	xnp	xnp	xnp	###	
C 454	454	Aud	"GUATEMALA,18,R.3,N.58"	0	0	np	np	np	np	np	np	xnp	###	
C 455	455	Aud	"GUATEMALA,19,R.1,N.1"	0	0	np	np	np	np	np	np	xnp	###	
C 456	456	Aud	"GUATEMALA,19,R.1,N.2"	0	0	np	np	np	np	np	np	xnp	###	
C 457	457	Aud	"GUATEMALA,19,R.1,N.3"	1	1	2 Mar 1655	8 Jul 1658	xxx	xxx	xnp	xnp	xnp	###	
C 458	458	Aud	"GUATEMALA,19,R.1,N.4"	0	0	np	np	np	np	np	np	xnp	###	
C 459	459	Aud	"GUATEMALA,19,R.1,N.5"	1	0	2 Mar 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 460	460	Aud	"GUATEMALA,19,R.1,N.6"	1	0	3 Mar 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 461	461	Aud	"GUATEMALA,19,R.1,N.7"	1	0	3 Mar 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 462	462	Aud	"GUATEMALA,19,R.1,N.8"	1	0	3 Mar 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 463	463	Aud	"GUATEMALA,19,R.1,N.9"	0	0	np	np	np	np	np	np	xnp	###	
C 464	464	Aud	"GUATEMALA,19,R.1,N.10"	1	0	6 Mar 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 465	465	Aud	"GUATEMALA,19,R.1,N.11"	1	0	16 Mar 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 466	466	Aud	"GUATEMALA,19,R.1,N.12"	1	0	4 May 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 467	467	Aud	"GUATEMALA,19,R.1,N.13"	1	0	6 May 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 468	468	Aud	"GUATEMALA,19,R.1,N.14"	1	0	7 May 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 469	469	Aud	"GUATEMALA,19,R.1,N.15"	1	0	10 May 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 470	470	Aud	"GUATEMALA,19,R.1,N.16"	1	0	31 May 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 471	471	Aud	"GUATEMALA,19,R.1,N.17"	1	0	31 May 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 472	472	Aud	"GUATEMALA,19,R.1,N.18"	1	1	31 May 1655	11 Jan 1656	xxx	xxx	xnp	xnp	xnp	###	
C 473	473	Aud	"GUATEMALA,19,R.1,N.19"	1	0	1 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 474	474	Aud	"GUATEMALA,19,R.1,N.20"	0	0	np	np	np	np	np	np	xnp	###	
C 475	475	Aud	"GUATEMALA,19,R.1,N.21"	1	0	2 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 476	476	Aud	"GUATEMALA,19,R.1,N.22"	0	0	np	np	np	np	np	np	xnp	###	
C 477	477	Aud	"GUATEMALA,19,R.1,N.23"	1	0	2 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 478	478	Aud	"GUATEMALA,19,R.1,N.24"	1	0	2 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 479	479	Aud	"GUATEMALA,19,R.1,N.25"	1	1	2 Jun 1655	2 Jun 1655	xxx	xxx	xnp	xnp	xnp	###	
C 480	480	Aud	"GUATEMALA,19,R.1,N.26"	1	0	2 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 481	481	Aud	"GUATEMALA,19,R.1,N.27"	1	1	3 Jun 1655	10 Jul 1658	xxx	xxx	xnp	xnp	xnp	###	
C 482	482	Aud	"GUATEMALA,19,R.1,N.28"	1	0	3 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 483	483	Aud	"GUATEMALA,19,R.1,N.29"	0	0	np	np	np	np	np	np	xnp	###	
C 484	484	Aud	"GUATEMALA,19,R.1,N.30"	1	1	7 Jun 1655	27 Jan 1656	xxx	xxx	xnp	xnp	xnp	###	
C 485	485	Aud	"GUATEMALA,19,R.1,N.31"	1	0	7 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 486	486	Aud	"GUATEMALA,19,R.1,N.32"	1	0	8 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 487	487	Aud	"GUATEMALA,19,R.1,N.33"	1	0	8 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 488	488	Aud	"GUATEMALA,19,R.1,N.34"	1	0	8 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 489	489	Aud	"GUATEMALA,19,R.1,N.35"	0	0	np	np	np	np	np	np	xnp	###	
C 490	490	Aud	"GUATEMALA,19,R.1,N.36"	1	0	9 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 491	491	Aud	"GUATEMALA,19,R.1,N.37"	1	0	9 Jun 1655	np	xxx	xxx	xnp	xnp	xnp	###	
C 492	492	Aud	"GUATEMALA,19,R.1,N.38"	0	0	np	np	np	np	np	np	xnp	###	
C 493	493	Aud	"GUATEMALA,19,R.1,N.39"	0	0	np	np	np	np	np	np	xnp	###	
C 494	494	Aud	"GUATEMALA,19,R.1,N.40"	0	0	np	np	np	np	np	np	xnp	###	
C 495	495	Aud	"GUATEMALA,19,R.2,N.41"	0	0	np	np	np	np	np	np	xnp	###	
C 496	496	Aud	"GUATEMALA,19,R.2,N.42"	0	0	np	np	np	np	np	np	xnp	###	
C 497	497	Aud	"GUATEMALA,19,R.2,N.43"	0	0	np	np	np	np	np	np	xnp	###	
C 498	498	Aud	"GUATEMALA,19,R.2,N.44"	1	1	16 Jun 1656	4 Apr 1658	xxx	xxx	xnp	xnp	xnp	###	
C 499	499	Aud	"GUATEMALA,19,R.2,N.45"	1	1	16 Jun 1656	30 Dec 1658	xxx	xxx	xnp	xnp	xnp	###	
C 500	500	Aud	"GUATEMALA,19,R.2,N.46"	0	0	np	np	np	np	np	np	xnp	###	
C 501	501	Aud	"GUATEMALA,19,R.2,N.47"	0	0	np	np	np	np	np	np	xnp	###	
C 502	502	Aud	"GUATEMALA,19,R.2,N.48"	0	0	np	np	np	np	np	np	xnp	###	
C 503	503	Aud	"GUATEMALA,19,R.2,N.49"	0	0	np	np	np	np	np	np	xnp	###	
C 504	504	Aud	"GUATEMALA,19,R.2,N.50"	0	0	np	np	np	np	np	np	xnp	###	
C 505	505	Aud	"GUATEMALA,19,R.2,N.51"	1	0	12 Jul 1656	np	xxx	xxx	xnp	xnp	xnp	###	
C 506	506	Aud	"GUATEMALA,19,R.2,N.52"	0	0	np	np	np	np	np	np	xnp	###	
C 507	507	Aud	"GUATEMALA,19,R.2,N.53"	1	0	12 Jul 1656	np	xxx	xxx	xnp	xnp	xnp	###	
C 508	508	Aud	"GUATEMALA,19,R.2,N.54"	1	0	12 Jul 1656	np	xxx	xxx	xnp	xnp	xnp	###	
C 509	509	Aud	"GUATEMALA,19,R.2,N.55"	1	0	12 Jul 1656	np	xxx	xxx	xnp	xnp	xnp	###	
C 510	510	Aud	"GUATEMALA,19,R.2,N.56"	1	0	12 Jul 1656	np	xxx	xxx	xnp	xnp	xnp	###	
C 511	511	Aud	"GUATEMALA,19,R.2,N.57"	1	0	13 Jul 1656	np	xxx	xxx	xnp	xnp	xnp	###	
